sample_id;timestamp;ipc_sensed;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
89;4294971.8140000002;22.414538044104695;1300;1.8080000000000001;0.17499999999999999;1.23;0.10400000000000001;22868593;95173
90;4294971.8640000001;33.90973432060548;1300;1.764;0.153;1.2375;0.076000000000000012;23256682;27342
91;4294971.9139999999;46.139223912907511;1300;1.82175;0.153;1.2375;0.080000000000000016;26283453;28196
92;4294971.9649999999;31.7759603414253;1300;1.82175;0.153;1.2385714285714287;0.036000000000000004;14174132;478016
93;4294972.0149999997;43.75737977517214;1300;1.8520000000000001;0.153;1.23;0.070000000000000007;31720997;136102
94;4294972.0650000004;22.839802483091383;1300;1.9179999999999999;0.16262499999999999;1.23;0.067000000000000004;14496821;18128
95;4294972.1150000002;22.477167254083788;1300;1.9179999999999999;0.153;1.23;0.065000000000000002;13830736;21421
96;4294972.165;23.098690165435112;1300;1.8740000000000001;0.153;1.2272857142857143;0.081000000000000003;17235197;6145
97;4294972.216;42.79906193337019;1300;1.7642500000000001;0.153;1.2110000000000001;0.032000000000000001;15299674;77911
98;4294972.2659999998;58.755452692576249;1300;1.6662857142857141;0.153;1.2110000000000001;0.016;8137515;7756
99;4294972.3159999996;59.363268269595316;1300;1.5569999999999999;0.153;1.1947142857142858;0.010999999999999999;7244327;3263
100;4294972.3660000004;24.955338831777514;1300;1.5253749999999999;0.153;1.1919999999999999;0.069000000000000006;16882059;29893
101;4294972.4170000004;20.226173458943251;1300;1.6991428571428571;0.153;1.1919999999999999;0.080000000000000016;14547182;47100
102;4294972.4670000002;22.938844832723415;1300;1.869875;0.153;1.2110000000000001;0.15400000000000003;40113381;583783
103;4294972.517;52.184518882597537;1300;2.0384285714285713;0.153;1.2424999999999999;0.127;95683725;619013
104;4294972.5669999998;23.018458559233217;1300;2.181;0.153;1.2635714285714286;0.10200000000000001;29476043;509340
105;4294972.6179999998;26.074400899522168;1300;2.3496250000000001;0.153;1.288;0.18200000000000005;52754569;632034
106;4294972.6679999996;33.044604577918491;1300;2.532;0.153;1.3095000000000001;0.15100000000000002;58156461;614840
107;4294972.7180000003;34.527445313301421;1300;2.6520000000000001;0.153;1.327;0.105;40997678;493663
108;4294972.7680000002;26.368822637962626;1300;2.7706249999999999;0.153;1.338875;0.13700000000000001;43876955;512437
109;4294972.8190000001;23.726802898437807;1300;2.8475000000000001;0.153;1.3460000000000001;0.14599999999999999;39811796;519185
110;4294972.8689999999;22.709514804202044;1300;2.9140000000000001;0.153;1.3578749999999999;0.13600000000000004;38980812;510611
111;4294972.9189999998;29.276469784735632;1300;3.0295000000000001;0.153;1.365;0.12900000000000003;46033556;514321
112;4294972.9699999997;27.662263141031602;1300;3.0788571428571427;0.153;1.3758571428571429;0.15200000000000002;51514168;1049839
113;4294973.0199999996;22.707694115269671;1300;3.1440000000000001;0.153;1.400625;0.14399999999999999;38695185;515082
114;4294973.0700000003;22.928533697200471;1300;3.2017500000000001;0.153;1.403;0.13900000000000001;38583773;481184
