sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
129;6.5419999999999998;1300;0.46000000000000002;0.153;1.115;0.0040000000000000001;437388;554
130;6.5919999999999996;1300;0.46000000000000002;0.153;1.115;0.0050000000000000001;422831;229
131;6.6429999999999998;1300;0.46000000000000002;0.153;1.115;0.0040000000000000001;431519;282
132;6.6929999999999996;1300;0.46000000000000002;0.153;1.115;0.002;413248;286
133;6.7430000000000003;1300;0.42199999999999999;0.153;1.115;0.0060000000000000001;439219;189
134;6.7939999999999996;1300;0.42742857142857144;0.153;1.115;0.0030000000000000001;412035;258
135;6.8440000000000003;1300;0.41249999999999998;0.153;1.115;0.0030000000000000001;461499;217
136;6.8940000000000001;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;418156;344
137;6.944;1300;0.39350000000000002;0.153;1.115;0.0040000000000000001;450964;338
138;6.9950000000000001;1300;0.46000000000000002;0.153;1.115;0.0050000000000000001;408536;217
139;7.0449999999999999;1300;0.42199999999999999;0.153;1.115;0.0060000000000000001;433401;351
140;7.0949999999999998;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;422364;159
141;7.1459999999999999;1300;0.39485714285714285;0.153;1.115;0.0030000000000000001;400257;234
142;7.1959999999999997;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;469557;664
143;7.2460000000000004;1300;0.39485714285714285;0.153;1.115;0.0040000000000000001;416256;238
144;7.2969999999999997;1300;0.45050000000000001;0.153;1.115;0.0050000000000000001;449184;286
145;7.3470000000000004;1300;0.44914285714285718;0.153;1.115;0.0060000000000000001;437516;392
146;7.3970000000000002;1300;0.43149999999999999;0.153;1.115;0.0050000000000000001;435464;182
147;7.4480000000000004;1300;0.40571428571428575;0.153;1.115;0.0040000000000000001;408274;251
148;7.4980000000000002;1300;0.40571428571428575;0.153;1.115;0.0040000000000000001;420187;431
149;7.548;1300;0.441;0.153;1.115;0.0040000000000000001;459092;332
150;7.5979999999999999;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;404164;289
151;7.649;1300;0.39350000000000002;0.153;1.115;0.0050000000000000001;443789;276
152;7.6989999999999998;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;414449;387
153;7.7489999999999997;1300;0.42199999999999999;0.153;1.115;0.0040000000000000001;441803;195
154;7.7999999999999998;1300;0.38400000000000001;0.153;1.115;0.002;411465;232
155;7.8499999999999996;1300;0.38400000000000001;0.153;1.115;0.002;466379;309
156;7.9000000000000004;1300;0.39485714285714285;0.153;1.115;0.0030000000000000001;442421;372
157;7.9509999999999996;1300;0.41657142857142854;0.153;1.115;0.0040000000000000001;408475;241
158;8.0009999999999994;1300;0.39350000000000002;0.153;1.115;0.0090000000000000011;445694;239
159;8.0510000000000002;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;411824;357
160;8.1010000000000009;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;423636;198
161;8.1519999999999992;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;453434;313
162;8.202;1300;0.46000000000000002;0.153;1.115;0.0050000000000000001;406255;128
163;8.2520000000000007;1300;0.43828571428571428;0.153;1.115;0.0030000000000000001;468079;305
164;8.3030000000000008;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;385816;127
165;8.3529999999999998;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;506385;337
166;8.4030000000000005;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;381772;262
167;8.4529999999999994;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;509148;205
168;8.5039999999999996;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;382657;229
169;8.5540000000000003;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;499854;361
170;8.6039999999999992;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;373996;190
171;8.6549999999999994;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;486151;203
172;8.7050000000000001;1300;0.38400000000000001;0.153;1.115;0.002;402679;229
